Jenis Kelamin,Pekerjaan,Tujuan Kunjungan,Tanggal,Waktu
1,7,1,2024-10-31,08:52:00
1,0,0,2024-10-31,09:02:00
0,2,4,2024-10-31,09:18:00
0,0,2,2024-10-31,09:21:00
1,0,1,2024-10-31,09:27:00
1,0,0,2024-10-31,09:31:00
1,0,0,2024-10-31,09:31:00
0,0,2,2024-10-31,09:32:00
0,0,2,2024-10-31,09:32:00
1,2,0,2024-10-31,09:48:00
1,2,0,2024-10-31,09:49:00
1,2,0,2024-10-31,09:49:00
0,0,2,2024-10-31,09:52:00
0,0,0,2024-10-31,09:53:00
0,0,0,2024-10-31,09:54:00
0,0,1,2024-10-31,09:55:00
0,0,1,2024-10-31,09:55:00
0,0,1,2024-10-31,09:55:00
1,0,1,2024-10-31,09:56:00
1,9,0,2024-10-31,10:24:00
1,0,2,2024-10-31,10:59:00
1,0,2,2024-10-31,10:59:00
1,6,0,2024-10-31,11:02:00
1,0,0,2024-10-31,11:03:00
1,0,1,2024-10-31,11:04:00
1,0,0,2024-10-31,11:08:00
1,1,1,2024-10-31,11:14:00
1,1,1,2024-10-31,11:15:00
0,4,2,2024-10-31,11:22:00
1,0,1,2024-10-31,11:25:00
1,0,1,2024-10-31,11:25:00
1,0,1,2024-10-31,11:42:00
1,0,1,2024-10-31,11:42:00
1,0,0,2024-10-31,11:43:00
1,7,3,2024-10-31,11:57:00
1,0,1,2024-10-31,12:16:00
1,0,1,2024-10-31,12:16:00
1,0,1,2024-10-31,12:16:00
0,0,0,2024-10-31,12:42:00
0,2,0,2024-10-31,13:30:00
1,0,0,2024-10-31,13:44:00
1,0,0,2024-10-31,13:44:00
1,0,1,2024-10-31,13:45:00
1,0,1,2024-10-31,13:45:00
1,0,1,2024-10-31,13:47:00
1,0,0,2024-10-31,13:48:00
1,1,4,2024-10-31,13:48:00
0,0,1,2024-10-31,13:49:00
1,0,1,2024-10-31,13:50:00
0,0,1,2024-10-31,13:50:00
0,0,1,2024-10-31,13:50:00
1,0,0,2024-10-31,13:58:00
0,1,0,2024-10-31,14:08:00
0,1,0,2024-10-31,14:08:00
0,1,0,2024-10-31,14:09:00
0,1,0,2024-10-31,14:09:00
1,2,0,2024-10-31,14:35:00
1,1,0,2024-10-31,14:36:00
0,1,0,2024-10-31,14:37:00
0,1,0,2024-10-31,14:37:00
1,0,1,2024-10-31,14:46:00
0,5,1,2024-10-31,14:47:00
0,1,0,2024-10-31,14:48:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
0,3,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,1,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
1,2,5,2024-10-31,08:44:00
0,0,4,2024-10-31,11:56:00
0,0,4,2024-10-31,11:56:00
1,0,4,2024-10-31,11:56:00
1,0,4,2024-10-31,11:56:00
0,3,3,2024-11-01,08:20:00
1,0,4,2024-11-01,08:41:00
0,3,4,2024-11-01,08:50:00
1,0,1,2024-11-01,08:52:00
1,0,0,2024-11-01,09:00:00
1,0,1,2024-11-01,09:07:00
1,0,4,2024-11-01,09:15:00
0,0,0,2024-11-01,09:16:00
1,0,1,2024-11-01,09:18:00
1,0,0,2024-11-01,09:27:00
1,0,0,2024-11-01,09:28:00
1,0,4,2024-11-01,09:54:00
1,2,0,2024-11-01,09:56:00
1,1,1,2024-11-01,09:58:00
0,1,0,2024-11-01,10:07:00
1,0,0,2024-11-01,10:18:00
1,1,0,2024-11-01,10:22:00
1,0,0,2024-11-01,10:37:00
0,1,4,2024-11-01,10:41:00
0,1,4,2024-11-01,10:43:00
1,2,0,2024-11-01,10:49:00
0,1,0,2024-11-01,11:06:00
1,0,2,2024-11-01,11:17:00
1,0,2,2024-11-01,11:17:00
1,0,2,2024-11-01,11:19:00
1,0,0,2024-11-01,11:47:00
1,1,0,2024-11-01,12:20:00
1,2,0,2024-11-01,13:04:00
0,1,0,2024-11-01,13:20:00
1,1,0,2024-11-01,13:23:00
1,1,0,2024-11-01,13:23:00
1,1,0,2024-11-01,13:23:00
1,1,2,2024-11-01,13:23:00
1,1,2,2024-11-01,13:29:00
1,0,0,2024-11-01,13:32:00
1,0,0,2024-11-01,13:33:00
1,0,0,2024-11-01,13:34:00
1,1,0,2024-11-01,13:36:00
1,1,0,2024-11-01,13:36:00
1,1,0,2024-11-01,13:36:00
1,1,0,2024-11-01,13:38:00
1,1,0,2024-11-01,13:39:00
1,1,0,2024-11-01,13:40:00
1,1,0,2024-11-01,13:40:00
1,1,0,2024-11-01,13:41:00
1,1,0,2024-11-01,13:42:00
1,1,0,2024-11-01,13:44:00
0,6,3,2024-11-01,14:03:00
0,0,3,2024-11-01,14:19:00
1,0,1,2024-11-01,14:28:00
1,0,1,2024-11-01,14:30:00
1,2,4,2024-11-01,14:32:00
1,2,4,2024-11-01,14:34:00
1,0,4,2024-11-01,14:34:00
1,0,4,2024-11-01,14:35:00
1,1,4,2024-11-01,14:44:00
1,1,4,2024-11-01,15:01:00
1,1,4,2024-11-01,15:02:00
0,0,1,2024-11-01,07:58:00
1,2,0,2024-11-01,07:59:00
0,2,0,2024-11-01,08:22:00
0,2,0,2024-11-01,08:30:00
0,0,1,2024-11-01,08:31:00
0,0,1,2024-11-01,08:31:00
0,0,1,2024-11-01,08:32:00
0,0,1,2024-11-01,08:33:00
0,2,0,2024-11-01,08:33:00
0,2,0,2024-11-01,08:40:00
0,0,0,2024-11-01,08:41:00
1,0,1,2024-11-01,08:46:00
1,2,2,2024-11-01,08:50:00
0,1,2,2024-11-01,08:51:00
0,6,2,2024-11-01,08:52:00
1,1,0,2024-11-01,08:55:00
1,1,0,2024-11-01,08:56:00
1,1,0,2024-11-01,08:56:00
0,9,4,2024-11-01,08:58:00
1,0,0,2024-11-01,08:58:00
1,0,0,2024-11-01,08:59:00
1,2,2,2024-11-01,09:10:00
0,0,1,2024-11-01,09:10:00
0,0,0,2024-11-01,09:17:00
1,0,1,2024-11-01,09:17:00
1,1,2,2024-11-01,09:21:00
0,4,2,2024-11-01,09:22:00
1,0,4,2024-11-01,09:24:00
0,0,3,2024-11-01,09:32:00
0,2,4,2024-11-01,09:36:00
1,0,1,2024-11-01,09:38:00
1,0,1,2024-11-01,09:38:00
1,0,1,2024-11-01,09:38:00
1,0,1,2024-11-01,09:39:00
1,0,1,2024-11-01,09:42:00
1,0,1,2024-11-01,09:53:00
0,0,1,2024-11-01,10:02:00
1,0,0,2024-11-01,10:02:00
0,0,4,2024-11-01,10:02:00
1,0,1,2024-11-01,10:03:00
1,0,1,2024-11-01,10:04:00
1,0,1,2024-11-01,10:12:00
1,0,3,2024-11-01,10:12:00
1,0,1,2024-11-01,10:13:00
0,1,0,2024-11-01,10:22:00
0,1,0,2024-11-01,10:22:00
0,1,0,2024-11-01,10:27:00
1,0,1,2024-11-01,10:28:00
1,0,1,2024-11-01,10:29:00
1,0,1,2024-11-01,10:29:00
0,0,1,2024-11-01,10:29:00
1,0,1,2024-11-01,10:29:00
1,0,1,2024-11-01,10:32:00
1,0,1,2024-11-01,10:34:00
1,0,1,2024-11-01,10:35:00
1,2,0,2024-11-01,10:40:00
0,1,0,2024-11-01,10:50:00
0,1,0,2024-11-01,10:50:00
0,1,0,2024-11-01,10:51:00
1,0,1,2024-11-01,11:02:00
1,0,4,2024-11-01,11:03:00
0,4,0,2024-11-01,11:05:00
0,1,0,2024-11-01,11:13:00
1,0,0,2024-11-01,11:23:00
1,1,0,2024-11-01,11:49:00
1,1,0,2024-11-01,11:50:00
0,1,0,2024-11-01,11:51:00
1,0,1,2024-11-01,11:56:00
1,0,1,2024-11-01,11:58:00
1,1,0,2024-11-01,12:19:00
1,0,1,2024-11-01,12:19:00
1,0,1,2024-11-01,12:19:00
1,0,1,2024-11-01,12:19:00
1,0,0,2024-11-01,12:20:00
1,1,3,2024-11-01,12:20:00
1,1,3,2024-11-01,12:21:00
1,0,1,2024-11-01,12:24:00
1,0,1,2024-11-01,12:24:00
0,5,1,2024-11-01,13:03:00
0,1,0,2024-11-01,13:04:00
1,1,1,2024-11-01,13:13:00
1,6,5,2024-11-01,13:14:00
1,6,1,2024-11-01,13:14:00
0,0,0,2024-11-01,13:17:00
0,0,0,2024-11-01,13:19:00
0,4,5,2024-11-01,13:26:00
1,0,0,2024-11-01,13:33:00
1,0,0,2024-11-01,13:34:00
1,1,0,2024-11-01,13:39:00
1,1,0,2024-11-01,13:41:00
0,0,0,2024-11-01,14:03:00
0,0,0,2024-11-01,14:03:00
1,0,0,2024-11-01,14:14:00
0,1,0,2024-11-01,14:30:00
0,1,0,2024-11-01,13:39:00
0,1,0,2024-11-01,13:39:00
0,1,0,2024-11-01,13:39:00
0,1,0,2024-11-01,13:39:00
0,1,0,2024-11-01,13:39:00
0,1,0,2024-11-01,13:46:00
1,1,0,2024-11-01,13:46:00
1,1,0,2024-11-01,13:46:00
1,1,0,2024-11-01,13:46:00
1,1,0,2024-11-01,13:46:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
1,1,0,2024-11-01,13:54:00
0,0,0,2024-11-04,08:12:00
1,0,1,2024-11-04,08:45:00
1,1,0,2024-11-04,09:00:00
1,0,0,2024-11-04,09:26:00
0,0,1,2024-11-04,09:29:00
0,0,1,2024-11-04,09:29:00
0,0,1,2024-11-04,09:29:00
1,0,0,2024-11-04,09:44:00
0,0,2,2024-11-04,09:48:00
0,2,3,2024-11-04,09:56:00
1,0,1,2024-11-04,10:06:00
1,0,1,2024-11-04,10:08:00
1,0,1,2024-11-04,10:08:00
1,2,2,2024-11-04,10:20:00
1,0,1,2024-11-04,10:23:00
1,0,1,2024-11-04,10:23:00
1,0,0,2024-11-04,10:33:00
1,0,0,2024-11-04,10:35:00
1,3,0,2024-11-04,10:37:00
1,0,0,2024-11-04,10:37:00
1,1,0,2024-11-04,10:42:00
0,0,0,2024-11-04,10:56:00
0,0,0,2024-11-04,10:56:00
1,0,0,2024-11-04,10:58:00
1,0,2,2024-11-04,10:59:00
0,0,2,2024-11-04,10:59:00
1,2,0,2024-11-04,11:00:00
0,0,0,2024-11-04,11:00:00
1,0,0,2024-11-04,11:08:00
1,0,0,2024-11-04,11:11:00
0,0,0,2024-11-04,11:17:00
1,1,0,2024-11-04,11:31:00
1,2,0,2024-11-04,11:31:00
0,0,0,2024-11-04,11:35:00
0,0,0,2024-11-04,11:39:00
1,2,0,2024-11-04,11:45:00
1,1,0,2024-11-04,11:45:00
1,0,1,2024-11-04,11:45:00
1,2,0,2024-11-04,11:52:00
1,0,0,2024-11-04,11:56:00
0,1,0,2024-11-04,12:04:00
1,0,1,2024-11-04,12:14:00
1,0,1,2024-11-04,12:14:00
1,0,0,2024-11-04,12:28:00
0,0,0,2024-11-04,12:28:00
1,0,0,2024-11-04,12:47:00
1,0,0,2024-11-04,12:47:00
0,0,0,2024-11-04,12:47:00
1,1,0,2024-11-04,12:47:00
1,2,0,2024-11-04,12:48:00
1,1,0,2024-11-04,12:50:00
1,0,1,2024-11-04,13:05:00
0,1,1,2024-11-04,13:07:00
1,2,1,2024-11-04,13:08:00
1,0,1,2024-11-04,13:11:00
1,0,1,2024-11-04,13:12:00
0,0,2,2024-11-04,13:14:00
1,0,2,2024-11-04,13:14:00
0,0,2,2024-11-04,13:26:00
0,0,0,2024-11-04,13:26:00
0,0,0,2024-11-04,13:26:00
1,0,1,2024-11-04,13:29:00
1,0,1,2024-11-04,13:45:00
1,0,0,2024-11-04,13:50:00
1,0,1,2024-11-04,13:54:00
1,0,1,2024-11-04,13:55:00
1,0,0,2024-11-04,13:58:00
1,0,0,2024-11-04,14:20:00
1,2,4,2024-11-04,14:21:00
1,0,1,2024-11-04,14:25:00
1,0,1,2024-11-04,14:49:00
1,0,1,2024-11-04,14:54:00
1,2,1,2024-11-04,14:58:00
0,2,0,2024-11-04,14:59:00
1,0,0,2024-11-04,15:01:00
1,0,0,2024-11-04,15:28:00
1,1,0,2024-11-04,15:32:00
1,2,0,2024-11-04,15:34:00
1,2,0,2024-11-04,15:43:00
1,2,0,2024-11-04,15:49:00
1,0,0,2024-11-04,15:59:00
1,2,0,2024-11-04,08:13:00
1,6,2,2024-11-04,08:22:00
1,0,1,2024-11-04,08:22:00
1,0,1,2024-11-04,08:35:00
1,2,2,2024-11-04,08:37:00
1,2,0,2024-11-04,08:37:00
0,2,4,2024-11-04,08:38:00
0,2,4,2024-11-04,09:05:00
0,0,1,2024-11-04,09:07:00
1,2,4,2024-11-04,09:12:00
1,1,4,2024-11-04,09:12:00
0,0,1,2024-11-04,09:19:00
1,0,1,2024-11-04,09:33:00
1,0,4,2024-11-04,09:46:00
1,6,0,2024-11-04,09:49:00
1,0,0,2024-11-04,09:50:00
1,0,4,2024-11-04,09:55:00
0,5,3,2024-11-04,10:03:00
1,0,0,2024-11-04,10:07:00
1,0,0,2024-11-04,10:17:00
1,0,1,2024-11-04,10:21:00
1,0,1,2024-11-04,10:23:00
1,0,1,2024-11-04,10:24:00
1,1,1,2024-11-04,10:29:00
1,0,0,2024-11-04,10:35:00
1,0,0,2024-11-04,10:38:00
1,0,1,2024-11-04,10:39:00
0,2,0,2024-11-04,10:44:00
0,2,0,2024-11-04,10:44:00
1,0,1,2024-11-04,10:45:00
1,1,0,2024-11-04,10:52:00
1,1,0,2024-11-04,10:52:00
1,1,0,2024-11-04,10:53:00
1,1,0,2024-11-04,10:54:00
1,1,0,2024-11-04,10:54:00
1,2,4,2024-11-04,11:00:00
1,0,0,2024-11-04,11:05:00
1,0,3,2024-11-04,11:06:00
1,0,4,2024-11-04,11:06:00
0,6,0,2024-11-04,11:09:00
1,0,1,2024-11-04,11:12:00
0,0,0,2024-11-04,11:13:00
1,0,0,2024-11-04,11:15:00
1,0,0,2024-11-04,11:16:00
1,0,1,2024-11-04,11:24:00
1,0,1,2024-11-04,11:28:00
1,0,0,2024-11-04,11:38:00
0,0,0,2024-11-04,12:04:00
1,0,1,2024-11-04,12:11:00
1,0,0,2024-11-04,12:48:00
1,0,0,2024-11-04,12:54:00
0,0,1,2024-11-04,12:55:00
0,6,2,2024-11-04,12:56:00
0,0,0,2024-11-04,13:13:00
0,0,1,2024-11-04,13:34:00
0,1,0,2024-11-04,13:34:00
0,1,0,2024-11-04,13:36:00
0,2,4,2024-11-04,13:37:00
0,1,0,2024-11-04,13:37:00
0,1,0,2024-11-04,13:37:00
1,1,2,2024-11-04,13:49:00
1,1,5,2024-11-04,13:50:00
1,7,1,2024-11-04,13:51:00
1,1,0,2024-11-04,13:51:00
1,0,4,2024-11-04,13:58:00
1,0,4,2024-11-04,13:59:00
1,0,4,2024-11-04,13:59:00
1,0,1,2024-11-04,14:00:00
1,6,0,2024-11-04,14:01:00
0,2,0,2024-11-04,14:01:00
0,1,0,2024-11-04,14:19:00
1,0,1,2024-11-04,14:33:00
0,1,0,2024-11-04,14:52:00
0,4,0,2024-11-04,14:56:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
0,3,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
1,1,5,2024-11-04,08:30:00
0,0,1,2024-11-04,10:47:00
1,0,1,2024-11-04,10:47:00
1,0,1,2024-11-04,10:47:00
1,0,1,2024-11-04,10:47:00
1,0,1,2024-11-04,10:47:00
0,0,1,2024-11-04,14:35:00
0,0,1,2024-11-04,14:35:00
0,0,1,2024-11-04,14:35:00
0,0,1,2024-11-04,14:35:00
1,0,1,2024-11-04,14:35:00
1,0,1,2024-11-04,14:35:00
1,0,1,2024-11-04,14:35:00
1,0,1,2024-11-04,14:35:00
1,1,3,2024-11-05,08:01:00
0,1,0,2024-11-05,08:01:00
1,0,1,2024-11-05,08:10:00
0,3,0,2024-11-05,08:26:00
0,0,3,2024-11-05,08:37:00
1,2,0,2024-11-05,08:38:00
0,2,0,2024-11-05,08:46:00
0,0,0,2024-11-05,09:11:00
0,0,0,2024-11-05,09:13:00
0,0,0,2024-11-05,09:16:00
0,0,5,2024-11-05,09:19:00
0,2,0,2024-11-05,09:27:00
0,0,3,2024-11-05,09:28:00
1,0,1,2024-11-05,09:30:00
0,0,0,2024-11-05,09:34:00
1,2,0,2024-11-05,09:43:00
1,0,1,2024-11-05,09:52:00
1,0,1,2024-11-05,10:02:00
0,1,0,2024-11-05,10:08:00
0,1,0,2024-11-05,10:08:00
0,1,0,2024-11-05,10:08:00
1,0,1,2024-11-05,10:09:00
0,0,1,2024-11-05,10:17:00
1,1,1,2024-11-05,10:19:00
1,1,1,2024-11-05,10:19:00
0,1,0,2024-11-05,10:23:00
1,1,0,2024-11-05,10:25:00
1,1,0,2024-11-05,10:29:00
1,1,0,2024-11-05,10:29:00
0,1,0,2024-11-05,10:32:00
0,1,0,2024-11-05,10:33:00
0,1,1,2024-11-05,10:39:00
1,0,0,2024-11-05,10:50:00
1,0,0,2024-11-05,11:03:00
0,1,0,2024-11-05,11:09:00
1,0,0,2024-11-05,11:11:00
1,0,0,2024-11-05,11:16:00
1,0,2,2024-11-05,11:19:00
1,0,2,2024-11-05,11:19:00
1,0,0,2024-11-05,11:19:00
1,0,0,2024-11-05,11:19:00
1,1,0,2024-11-05,11:23:00
1,0,1,2024-11-05,11:24:00
1,0,1,2024-11-05,11:24:00
1,0,1,2024-11-05,11:24:00
1,1,1,2024-11-05,11:25:00
1,1,1,2024-11-05,11:26:00
0,1,0,2024-11-05,11:35:00
1,0,0,2024-11-05,11:36:00
1,0,1,2024-11-05,11:45:00
1,0,0,2024-11-05,11:55:00
1,0,0,2024-11-05,11:59:00
0,1,0,2024-11-05,12:07:00
1,2,0,2024-11-05,12:08:00
1,2,0,2024-11-05,12:08:00
1,2,0,2024-11-05,12:11:00
1,0,1,2024-11-05,12:19:00
1,0,1,2024-11-05,12:19:00
1,0,1,2024-11-05,12:19:00
1,0,1,2024-11-05,12:19:00
0,0,0,2024-11-05,12:29:00
1,1,0,2024-11-05,12:30:00
1,0,1,2024-11-05,12:32:00
1,0,1,2024-11-05,12:33:00
1,0,1,2024-11-05,12:33:00
1,0,1,2024-11-05,12:33:00
1,0,0,2024-11-05,12:52:00
1,2,1,2024-11-05,13:07:00
1,2,2,2024-11-05,13:07:00
1,1,0,2024-11-05,13:20:00
0,1,0,2024-11-05,13:20:00
0,1,0,2024-11-05,13:20:00
1,2,0,2024-11-05,13:20:00
1,1,0,2024-11-05,13:21:00
1,1,0,2024-11-05,13:21:00
0,0,0,2024-11-05,13:22:00
0,4,0,2024-11-05,13:22:00
1,0,0,2024-11-05,13:22:00
1,0,0,2024-11-05,13:22:00
1,0,0,2024-11-05,13:23:00
0,0,4,2024-11-05,13:26:00
0,1,0,2024-11-05,13:36:00
0,1,0,2024-11-05,13:36:00
1,0,1,2024-11-05,13:37:00
1,1,1,2024-11-05,13:45:00
1,1,1,2024-11-05,13:45:00
1,1,0,2024-11-05,13:54:00
1,1,0,2024-11-05,13:54:00
0,0,0,2024-11-05,14:10:00
1,2,0,2024-11-05,14:22:00
1,2,0,2024-11-05,14:50:00
1,2,0,2024-11-05,14:50:00
1,2,0,2024-11-05,14:50:00
0,2,0,2024-11-05,14:50:00
1,1,0,2024-11-05,14:51:00
1,1,0,2024-11-05,14:52:00
1,2,0,2024-11-05,08:01:00
1,7,1,2024-11-05,08:42:00
1,6,0,2024-11-05,09:12:00
0,1,0,2024-11-05,09:13:00
0,0,1,2024-11-05,09:27:00
1,0,1,2024-11-05,09:31:00
1,0,1,2024-11-05,09:32:00
1,0,1,2024-11-05,09:53:00
1,0,1,2024-11-05,10:02:00
1,6,0,2024-11-05,10:07:00
1,1,0,2024-11-05,10:24:00
1,4,2,2024-11-05,10:28:00
1,0,1,2024-11-05,10:44:00
1,0,3,2024-11-05,10:45:00
1,0,3,2024-11-05,10:45:00
1,0,0,2024-11-05,10:51:00
1,0,1,2024-11-05,10:51:00
1,0,1,2024-11-05,10:52:00
1,0,1,2024-11-05,10:52:00
1,0,1,2024-11-05,10:52:00
0,0,3,2024-11-05,10:53:00
1,2,0,2024-11-05,10:53:00
1,0,0,2024-11-05,10:54:00
1,0,0,2024-11-05,11:01:00
1,0,0,2024-11-05,11:02:00
1,0,1,2024-11-05,11:03:00
1,0,0,2024-11-05,11:03:00
1,0,1,2024-11-05,11:03:00
1,1,0,2024-11-05,11:04:00
0,2,4,2024-11-05,11:05:00
1,0,1,2024-11-05,11:07:00
1,0,1,2024-11-05,11:07:00
1,0,4,2024-11-05,11:21:00
1,0,3,2024-11-05,11:25:00
1,0,4,2024-11-05,11:29:00
1,0,1,2024-11-05,11:35:00
1,0,1,2024-11-05,11:35:00
0,2,4,2024-11-05,11:36:00
1,0,1,2024-11-05,11:36:00
1,4,4,2024-11-05,11:48:00
1,0,1,2024-11-05,11:50:00
1,0,4,2024-11-05,11:54:00
1,0,4,2024-11-05,11:56:00
1,0,0,2024-11-05,11:56:00
0,0,2,2024-11-05,12:00:00
1,0,0,2024-11-05,12:18:00
1,0,0,2024-11-05,12:29:00
1,0,4,2024-11-05,12:32:00
1,0,4,2024-11-05,12:35:00
0,0,0,2024-11-05,12:36:00
0,0,0,2024-11-05,12:36:00
0,0,0,2024-11-05,12:36:00
1,0,1,2024-11-05,12:42:00
1,1,0,2024-11-05,12:56:00
1,1,0,2024-11-05,12:56:00
1,0,0,2024-11-05,12:57:00
